comment,sentiment,review_rating,author_total_reviews_count
"BUSINESS LINE CANCELLATION - SINCE 15 AUGUST 2018 UP TO DATE 11 OCTOBER Levono

I refer to my conversation with you telephonicaly on today 11 October 2018 @ 08:10

I have been trying since 15 AUGUST 2018 –WITH RECORDED CALLS TO 10217 – CANCELLATION ON THE WEBSITE  to  cancel the VOICE and ADSL and the complete BIZTALK COMPLETE UNLIMITED PACKAGE OF R1 051. 75 on the following number :  **********  – see all various emails and dates and various times I have spoken to Telkom Customer Care Assistants – who’m all promised to cancel my request.  I FORWARD A NEXT EMAIL OF A EMAIL CONFIRMATION OF THE CANCELLED REQUEST ON  ********** 199

Here is ref no. for cancellation  ********** 90A that  I received of cancellation via email on 15 August 2018 

I have just receive my latest Telkom account and from month 8 October – and once again I am being charged the R1 051.75 BIZTALK COMPLETE UNLIMITED PACKAGE OF R1 051.75 AND NO CREDIT ON MY ACCOUNT FOR MONTHS AUGUST AND SEPTEMBER which is now resulting in me having to pay 3 X R1 051.75 = R3 155.25 on a Business voice, adsl and  BIZTALK COMPLETE UNLIMITED  package.

I want confirmation TODAY of the cancellation and reference send to me before close of business

I also want PROOF OF THE CANCELLATION in EMAIL and a PROOF IN WRITING of the Credit that have been LOGGED for this line.

I AM AS WE SPEAK GOING WITH THIS MATTER TO HELLO PETER SITE – I have had enough of incompetent people with empty promises and false REFERENCE’s FOR CANCELLATIONS GIVEN TO ME AS IN MENTION BELOW EMAILS.",1,5,1
"Thank you ever so much!  ********** 7
A really big thank you to the call centre technical staff for your cheerful & helpful assistance with my fault. Thank you to the friendly technician who arrived swiftly after the fault was logged and fixed the problem within minutes! I highly appreciate the service received by all of you.",1,5,31
Thank you Thank you Sesilia Khumalo,1,5,1
"Great Service I would like to compliment Peggy at Telkom Promenade in Mitchell's Plain, this is the second time I was assisted by Peggy, wow, I have to compliment her for her excellent service, her beautiful smile when she greets you, her friendliness, and making us as a customer feel valued. It is really great to walk into a store and find someone that is passionate about her work. She is definitely a ray of sunshine! Thank you Telkom I applaud you!",1,5,3
"Telkom shines! I went online to cancel my two contracts with Telkom.  The process was simple, easy to follow. I did hold my breath to see if the cancellations would have been done.  And yes!!  My contract has been cancelled!  So thank you Telkom for your service and support while with you!
Doing the cancellation online is stress-free and there is no one to point fingers at!!  Thank you!!!",1,5,6
Awesome Thanks for the great service received from Mondo telkom! Thnks Rekha!,1,5,2
"thumbs up to Telkom technician After two postings here detailing the maladministration of Telkom with regard to transferring my land and adsl line, this is what happened:  On the morning of the promised date at 8 I got a call from Jonathan telling me they are ready to transfer my line.  By 9.30 all was done and dusted and functioning perfectly.  They were courteous, efficient and knew what they were doing.  Thank you Jonathan! It seems that the technicians on the ground are doing a very good job.  Trying to get to them via the various sections of their call centre with varying degrees of knowing what they are talking about is the issue.  Admin!   I thought I would post this to give a complete picture of my experience.",1,5,4
"Telkom Great Service Great Service From the Midrand Branch.
Thanks",1,5,8
Mpho from Telkom online chat is an absolute star! I hope she is acknowledged. I have many un resolved matters with Telkom for two years now. BUT today I was blessed to speak with Mpho   who was absolutely knowledgeable of how to assist me. The cell phone  contracts  are cancelled. The 100 Gb Smart Broadband is cancelled AND she helped me lodge a dispute raised already in the second month of this contract in that the LTE reception did not work where I live and never did. They will investigate and in 72 hours I should be able to report of Telkom did right by me!  Mpho thank you for your patience and for being so professional and helpful.  Regards. Rita,1,5,6
"Fantastic service I called 10210 tonight at about 19:00 and the Agent was Simphiwe/Siphiwe from the Durban Call centre. This soul was very patient and HELPFUL,unlike the rest I’ve encountered the last few days. She managed to sort out the problem that 3-4 people could not do last Friday. She understands  the values of her employer,keep up the good work ??",1,5,24
"Bad service and sad customer. Morning service I received today from one of your employees in Telkom Log logan  in Bloemfontein was very bad I felt very small in front of other customers, the lady's name is Moleboheng Blower, I don't know if I have written the surname correctly because she didn't want to spell her surname, I was on a call when I went to her to assist me, she shouted at me saying I should stand back if am talking to my phone, I asked to speak to the supervisor and she said she is the supervisor and she will not assist me, telling about her God, I really felt bad and I immediately went to Telkom Brandwag for assistance., I don't think she good for the company, very rude and arrogant, other staff were laughing at me. I need a formal apology from her and it should be face to face, if need come can she be fired, could someone come back to me asap please, my name is Pogisho Patrick Mooki very upset customer, I wonder how many people did she treat like this.",1,5,1
